,id,username,created_at,lang,cleaned_tweets,favorite_count,retweet_count,text,tokens,lemmas
1021,1070885460275154945,CraigWilcoxMHA,2018-12-07 03:39:24,en,chadterhune find lack payer oversight particularly maddening ceo pay obscene se,0,0,@chadterhune I find the lack of payer oversight particularly maddening. The CEO pay is just obscene. But I don't se… https://t.co/KvDdzeBD11,"[chadterhune, find, lack, payer, oversight, particularly, maddening, ceo, pay, obscene, se]","['chadterhune', 'find', 'lack', 'payer', 'oversight', 'particularly', 'maddening', 'ceo', 'pay', 'obscene', 'se']"
1022,1070884627433250816,CraigWilcoxMHA,2018-12-07 03:36:05,en,chadterhune great story though probably would dealt two separate issues; medicaid work requ,0,0,"@chadterhune Great story, though I probably would have dealt with it as two separate issues; the Medicaid work requ… https://t.co/8LOniS9RQV","[chadterhune, great, story, though, probably, would, dealt, two, separate, issues;, medicaid, work, requ]","['chadterhune', 'great', 'story', 'probably', 'deal', 'separate', 'issue', 'medicaid', 'work', 'requ']"
1023,1070517422300454912,CraigWilcoxMHA,2018-12-06 03:16:57,en,llightstudios: disney deception follow heart break rules - led: via youtube,0,1,RT @LLightStudios: Disney Deception | Follow Your Heart &amp; Break The Rules - LED: https://t.co/VYSiPQrO6X via @YouTube,"[llightstudios:, disney, deception, follow, heart, break, rules, -, led:, via, youtube]","['llightstudios', 'disney', 'deception', 'follow', 'heart', 'break', 'rule', 'lead', 'youtube']"
1024,1070451251790245889,CraigWilcoxMHA,2018-12-05 22:54:01,en,renownceotonymd renownhealth ready help build financial cushion achieve mission,0,0,@RenownCEOTonyMD @renownhealth Ready to help you build some financial cushion to achieve that mission!,"[renownceotonymd, renownhealth, ready, help, build, financial, cushion, achieve, mission]","['renownceotonymd', 'renownhealth', 'ready', 'help', 'build', 'financial', 'cushion', 'achieve', 'mission']"
1025,1070446510033125376,CraigWilcoxMHA,2018-12-05 22:35:10,en,hospitals need sustainable solutions dwindling margins going forward they're managing expense growth deali,1,0,Hospitals need sustainable solutions for dwindling margins going forward. They're managing expense growth and deali… https://t.co/XaQKy4EGgv,"[hospitals, need, sustainable, solutions, dwindling, margins, going, forward, they're, managing, expense, growth, deali]","['hospital', 'need', 'sustainable', 'solution', 'dwindle', 'margin', 'go', 'forward', 'manage', 'expense', 'growth', 'deali']"
1026,1069683624558108673,CraigWilcoxMHA,2018-12-03 20:03:44,en,clear auvi-q offering two boxes product free consumers qualify,1,0,It's clear why Auvi-Q is offering two boxes of its product for free to consumers who qualify.,"[clear, auvi-q, offering, two, boxes, product, free, consumers, qualify]","['clear', 'auvi', 'q', 'offer', 'box', 'product', 'free', 'consumer', 'qualify']"
1027,1069683564982267905,CraigWilcoxMHA,2018-12-03 20:03:30,ht,atrs awp list epipen mg equiv: brand epipen = generic epipen = brand auvi-q = generic adrenaclick =,1,0,"$ATRS The AWP list $$ for EpiPen 0.3mg and equiv:
Brand EpiPen = $730
Generic EpiPen = $375
Brand Auvi-Q = $5880
Generic Adrenaclick = $494","[atrs, awp, list, epipen, mg, equiv:, brand, epipen, =, generic, epipen, =, brand, auvi-q, =, generic, adrenaclick, =]","['atrs', 'awp', 'list', 'epipen', 'mg', 'equiv', 'brand', 'epipen', '=', 'generic', 'epipen', '=', 'brand', 'auvi', 'q', '=', 'generic', 'adrenaclick', '=']"
1028,1069683147288272899,CraigWilcoxMHA,2018-12-03 20:01:50,en,atrs generic epi pen come horribly high price,0,0,$ATRS Why again did our generic epi pen come out at a horribly high price? https://t.co/zzJCtq7Y25,"[atrs, generic, epi, pen, come, horribly, high, price]","['atrs', 'generic', 'epi', 'pen', 'come', 'horribly', 'high', 'price']"
1029,1068623248399589376,CraigWilcoxMHA,2018-11-30 21:50:11,en,hospitals save link: launch cms' procedure price lookup required st century cures act,0,0,"Hospitals, save this link: The launch of CMS' Procedure Price Lookup is required by the 21st Century Cures Act. The… https://t.co/FSuhtUt4ja","[hospitals, save, link:, launch, cms', procedure, price, lookup, required, st, century, cures, act]","['hospital', 'save', 'link', 'launch', 'cms', 'procedure', 'price', 'lookup', 'require', 'st', 'century', 'cure', 'act']"
1030,1068308299425157120,CraigWilcoxMHA,2018-11-30 00:58:41,en,majority hospitals surveyed trouble keeping ehr upgrades underuse ehr functions survey wa,0,0,A majority of hospitals surveyed have trouble keeping up with EHR upgrades or underuse EHR functions. The survey wa… https://t.co/IdTpKLjSpv,"[majority, hospitals, surveyed, trouble, keeping, ehr, upgrades, underuse, ehr, functions, survey, wa]","['majority', 'hospital', 'survey', 'trouble', 'keep', 'ehr', 'upgrade', 'underuse', 'ehr', 'functions', 'survey', 'wa']"
1031,1068307602738741248,CraigWilcoxMHA,2018-11-30 00:55:55,en,majority hospitals surveyed trouble keeping ehr upgrades underuse ehr functions survey wa,1,0,A majority of hospitals surveyed have trouble keeping up with EHR upgrades or underuse EHR functions. The survey wa… https://t.co/wBgAHm2h5n,"[majority, hospitals, surveyed, trouble, keeping, ehr, upgrades, underuse, ehr, functions, survey, wa]","['majority', 'hospital', 'survey', 'trouble', 'keep', 'ehr', 'upgrade', 'underuse', 'ehr', 'functions', 'survey', 'wa']"
1032,1068303890817331201,CraigWilcoxMHA,2018-11-30 00:41:10,en,loving sonship christ tyfgibson wishing ready-made sermon outlines christmastime,0,0,Loving The Sonship of Christ by @tyfgibson  but wishing for some ready-made sermon outlines for Christmastime. Can’… https://t.co/x2U3SS9vKN,"[loving, sonship, christ, tyfgibson, wishing, ready-made, sermon, outlines, christmastime]","['love', 'sonship', 'christ', 'tyfgibson', 'wish', 'ready', 'sermon', 'outline', 'christmastime']"
1033,1068302817645944832,CraigWilcoxMHA,2018-11-30 00:36:54,en,allredesq,1,0,@AllredEsq Me too!,[allredesq],['allredesq']
1034,1068248640160854016,CraigWilcoxMHA,2018-11-29 21:01:37,en,middlegate intelligence says providers send clean claims lead payment,0,0,"MiddleGate Intelligence says that just because providers send out 100% clean claims, it does not lead to payment on… https://t.co/TeCEeN2XUM","[middlegate, intelligence, says, providers, send, clean, claims, lead, payment]","['middlegate', 'intelligence', 'say', 'provider', 'send', 'clean', 'claim', 'lead', 'payment']"
