,id,username,created_at,lang,cleaned_tweets,favorite_count,retweet_count,text,tokens,lemmas
58,1380980907381755913,terryshumaker,2021-04-10 20:28:00,en,resistersis: reason army lt nazario treated like driving new car home pepper sprayed,0,2655,RT @ResisterSis20: The only reason Army Lt. Nazario was treated like this is because he was driving his new car home. He was pepper sprayed…,"[resistersis:, reason, army, lt, nazario, treated, like, driving, new, car, home, pepper, sprayed]","['resistersis', 'reason', 'army', 'lt', 'nazario', 'treat', 'like', 'drive', 'new', 'car', 'home', 'pepper', 'spray']"
59,1380978669083099143,terryshumaker,2021-04-10 20:19:06,en,victorshi yes point happen; warren architect brown; blackmun appointed nixon author roe,0,0,"@Victorshi2020 Yes, but the point is it does happen; Warren was the architect of Brown; and Blackmun, appointed by Nixon, the author of Roe.","[victorshi, yes, point, happen;, warren, architect, brown;, blackmun, appointed, nixon, author, roe]","['victorshi', 'yes', 'point', 'happen', 'warren', 'architect', 'brown', 'blackmun', 'appoint', 'nixon', 'author', 'roe']"
60,1380942788884303874,terryshumaker,2021-04-10 17:56:32,en,victorshi judges justices tend evolve time -- take look careers supreme court justices,0,0,@Victorshi2020 Judges and Justices tend to evolve over time -- take a look at the careers of Supreme Court Justices… https://t.co/jUVWZ9dSPS,"[victorshi, judges, justices, tend, evolve, time, --, take, look, careers, supreme, court, justices]","['victorshi', 'judge', 'justice', 'tend', 'evolve', 'time', 'look', 'career', 'supreme', 'court', 'justice']"
61,1380941624793051138,terryshumaker,2021-04-10 17:51:54,en,amandawgolden who'll next line #kinks,7,0,@amandawgolden Who'll Be the Next in Line?  #Kinks,"[amandawgolden, who'll, next, line, #kinks]","['amandawgolden', 'line', 'kink']"
62,1379862937456807940,terryshumaker,2021-04-07 18:25:35,en,jdcocchiarella congrats welcome terry ',1,0,@JDCocchiarella Congrats and Welcome.  Terry '70,"[jdcocchiarella, congrats, welcome, terry, ']","['jdcocchiarella', 'congrats', 'welcome', 'terry']"
63,1379459313060679680,terryshumaker,2021-04-06 15:41:44,en,senduckworth: little week ago called usps board governors fire dejoy today received letter info,0,17117,"RT @SenDuckworth: A little over a week ago, I called on the USPS Board of Governors to fire DeJoy.

Today, I received the letter below info…","[senduckworth:, little, week, ago, called, usps, board, governors, fire, dejoy, today, received, letter, info]","['senduckworth', 'little', 'week', 'ago', 'call', 'usps', 'board', 'governors', 'fire', 'dejoy', 'today', 'receive', 'letter', 'info']"
64,1379439307870629888,terryshumaker,2021-04-06 14:22:14,en,newspaper editorial writers (eg wapo) feel need dictate changes states national political partie,0,0,Why do newspaper editorial writers (e.g. @WaPo) feel a need to dictate changes states and national political partie… https://t.co/dpX5WficYo,"[newspaper, editorial, writers, (eg, wapo), feel, need, dictate, changes, states, national, political, partie]","['newspaper', 'editorial', 'writer', 'eg', 'wapo', 'feel', 'need', 'dictate', 'change', 'state', 'national', 'political', 'partie']"
65,1379261306356822016,terryshumaker,2021-04-06 02:34:55,en,televised playoff games sports put horrible times east coasters older folks kids,0,0,"All televised playoff games in all sports are put on at horrible times for east coasters, older folks and kids who… https://t.co/R5yqr87Fww","[televised, playoff, games, sports, put, horrible, times, east, coasters, older, folks, kids]","['televise', 'playoff', 'game', 'sport', 'horrible', 'time', 'east', 'coaster', 'old', 'folk', 'kid']"
66,1378442241526661122,terryshumaker,2021-04-03 20:20:15,en,thatericalper paint black -- stones,0,0,@ThatEricAlper Paint it Black -- Stones,"[thatericalper, paint, black, --, stones]","['thatericalper', 'paint', 'black', 'stone']"
67,1378067519337066507,terryshumaker,2021-04-02 19:31:14,en,sorry (i ran way home) -- impalas,0,0,Sorry (I ran all the way home) -- by the Impalas https://t.co/MI3X2Tl62i,"[sorry, (i, ran, way, home), --, impalas]","['sorry', 'run', 'way', 'home', 'impala']"
68,1377783726281789443,terryshumaker,2021-04-02 00:43:32,en,ronfournier one beautiful songs ever,0,0,@ron_fournier One of the most beautiful songs ever.,"[ronfournier, one, beautiful, songs, ever]","['ronfournier', 'beautiful', 'song']"
69,1377735235782254597,terryshumaker,2021-04-01 21:30:51,en,service good food governor,0,0,"Service so good you have no food, Governor. https://t.co/efaXWQC9VP","[service, good, food, governor]","['service', 'good', 'food', 'governor']"
70,1377358308777017345,terryshumaker,2021-03-31 20:33:05,en,thatericalper house rising sun homeward bound,0,0,"@ThatEricAlper House of the Rising Sun
Homeward Bound","[thatericalper, house, rising, sun, homeward, bound]","['thatericalper', 'house', 'rise', 'sun', 'homeward', 'bind']"
71,1376724836169490433,terryshumaker,2021-03-30 02:35:53,en,repswalwell: killed george floyd overdose excessive force benjamin crump floyd family attorney #justiceforgeorg,0,2066,"RT @RepSwalwell: “What killed George Floyd was an overdose of excessive force.”

— Benjamin Crump, Floyd family attorney 

#JusticeForGeorg…","[repswalwell:, killed, george, floyd, overdose, excessive, force, benjamin, crump, floyd, family, attorney, #justiceforgeorg]","['repswalwell', 'kill', 'george', 'floyd', 'overdose', 'excessive', 'force', 'benjamin', 'crump', 'floyd', 'family', 'attorney', 'justiceforgeorg']"
72,1376710576093732872,terryshumaker,2021-03-30 01:39:14,und,katherinemiller wps,0,0,@katherinemiller WPS,"[katherinemiller, wps]","['katherinemiller', 'wps']"
73,1376708048048259074,terryshumaker,2021-03-30 01:29:11,und,cc: sgbnana billclinton,0,0,cc: @sgbnana @BillClinton https://t.co/P69NOB9RHt,"[cc:, sgbnana, billclinton]","['cc', 'sgbnana', 'billclinton']"
74,1376644549376888833,terryshumaker,2021-03-29 21:16:52,en,compare amb marie yovanovich testified trump threatened,1,0,Compare Amb. Marie Yovanovich who testified against Trump after being threatened by him https://t.co/hX7Fhf2KOf,"[compare, amb, marie, yovanovich, testified, trump, threatened]","['compare', 'amb', 'marie', 'yovanovich', 'testify', 'trump', 'threaten']"
75,1376356085163032576,terryshumaker,2021-03-29 02:10:36,en,cds vinyl vinyl forever,0,0,CD’s and vinyl— vinyl forever! https://t.co/h6tIZdwEH9,"[cds, vinyl, vinyl, forever]","['cds', 'vinyl', 'vinyl', 'forever']"
76,1376249240175935494,terryshumaker,2021-03-28 19:06:02,en,biden: biden's secret popularity: popular things important issues,0,5,RT @Biden20202024: Biden's secret to popularity: Do popular things on important issues https://t.co/noeN4M0uCo,"[biden:, biden's, secret, popularity:, popular, things, important, issues]","['biden', 'biden', 'secret', 'popularity', 'popular', 'thing', 'important', 'issue']"
77,1376249053642637319,terryshumaker,2021-03-28 19:05:18,nl,thatericalper diet dr pepper,0,0,@ThatEricAlper Diet Dr. Pepper,"[thatericalper, diet, dr, pepper]","['thatericalper', 'diet', 'dr', 'pepper']"
78,1376183426609451008,terryshumaker,2021-03-28 14:44:31,en,aiwashburn: thirsty gave something drink - matthew : offer valid georgia,0,30220,"RT @AIWashburn: ""I was thirsty, and you gave me something to drink.""*
- Matthew 25:35

*Offer not valid in Georgia.","[aiwashburn:, thirsty, gave, something, drink, -, matthew, :, offer, valid, georgia]","['aiwashburn', 'thirsty', 'give', 'drink', 'matthew', 'offer', 'valid', 'georgia']"
79,1376182434518208513,terryshumaker,2021-03-28 14:40:35,en,mjfree: youre happy president biden,0,35394,RT @mjfree: Retweet if you’re happy with President Biden.,"[mjfree:, youre, happy, president, biden]","['mjfree', 'happy', 'president', 'biden']"
80,1375992958755950594,terryshumaker,2021-03-28 02:07:40,en,nautigrrrl: delta decided want next jim crow decided im #donewithdelta #boycottdelta,0,75,RT @Nautigrrrl2018: Delta has decided they want to be the next Jim Crow. I have decided that I’m #DoneWithDelta #BoycottDelta,"[nautigrrrl:, delta, decided, want, next, jim, crow, decided, im, #donewithdelta, #boycottdelta]","['nautigrrrl', 'delta', 'decide', 'want', 'jim', 'crow', 'decide', 'be', 'donewithdelta', 'boycottdelta']"
81,1375984743146196993,terryshumaker,2021-03-28 01:35:01,en,jmpalmieri: congratulations adrienneelrod greghale willjenningsdc fcjennings maryrutherford billclinton,0,8,RT @jmpalmieri: CONGRATULATIONS @adrienneelrod @GregHale1 @WillJenningsDC @fcjennings @maryrutherford and @BillClinton!,"[jmpalmieri:, congratulations, adrienneelrod, greghale, willjenningsdc, fcjennings, maryrutherford, billclinton]","['jmpalmieri', 'congratulation', 'adrienneelrod', 'greghale', 'willjenningsdc', 'fcjennings', 'maryrutherford', 'billclinton']"
82,1375973458065121280,terryshumaker,2021-03-28 00:50:11,en,greghale done ; agree,1,0,@GregHale1 Been there done that ; agree,"[greghale, done, ;, agree]","['greghale', 'agree']"
83,1375968274719080449,terryshumaker,2021-03-28 00:29:35,en,badbradrsr sea love phil phillips,0,0,@BadBradRSR Sea of Love — Phil Phillips,"[badbradrsr, sea, love, phil, phillips]","['badbradrsr', 'sea', 'love', 'phil', 'phillips']"
84,1375965640129929218,terryshumaker,2021-03-28 00:19:07,en,badbradrsr stay maurice williams zodiacs,0,0,@BadBradRSR Stay — Maurice Williams and the Zodiacs,"[badbradrsr, stay, maurice, williams, zodiacs]","['badbradrsr', 'stay', 'maurice', 'williams', 'zodiac']"
85,1375918500326309894,terryshumaker,2021-03-27 21:11:48,en,matthewamiller: sure biden quickly righted badly listing government overseen impressive vaccine rollout passed legislat,0,2227,"RT @matthewamiller: Sure, Biden has quickly righted a badly listing government, overseen an impressive vaccine rollout, and passed legislat…","[matthewamiller:, sure, biden, quickly, righted, badly, listing, government, overseen, impressive, vaccine, rollout, passed, legislat]","['matthewamiller', 'sure', 'biden', 'quickly', 'right', 'badly', 'list', 'government', 'oversee', 'impressive', 'vaccine', 'rollout', 'pass', 'legislat']"
86,1375854043222925317,terryshumaker,2021-03-27 16:55:40,en,bmalmet localjudi proud boys oath keepers,2,0,@B52Malmet @LocalJudi Proud Boys and Oath Keepers?,"[bmalmet, localjudi, proud, boys, oath, keepers]","['bmalmet', 'localjudi', 'proud', 'boy', 'oath', 'keeper']"
