,id,username,created_at,lang,cleaned_tweets,favorite_count,retweet_count,text,tokens,lemmas
956,1369308800642031616,jasonlk,2021-03-09 15:27:13,en,product led growth something new important today many categories,1,0,"""Product Led Growth isn't something new.

It's just more and more important today because so many categories are so… https://t.co/11h3lALdvK","[product, led, growth, something, new, important, today, many, categories]","['product', 'lead', 'growth', 'new', 'important', 'today', 'category']"
957,1369305666980962304,jasonlk,2021-03-09 15:14:46,und,tlegwinski ttunguz,1,0,@tlegwinski @ttunguz y,"[tlegwinski, ttunguz]","['tlegwinski', 'ttunguz']"
958,1369305551465717760,jasonlk,2021-03-09 15:14:18,en,gross margins also vary widely saas/cloud - tableau needs little hosting () - twilio big cost co,3,0,"Gross margins also vary widely in SaaS/Cloud.

- Tableau needs very little hosting (87%)
- Twilio has 2 big cost co… https://t.co/GUqIcd3ZM6","[gross, margins, also, vary, widely, saas/cloud, -, tableau, needs, little, hosting, (), -, twilio, big, cost, co]","['gross', 'margin', 'vary', 'widely', 'saas', 'cloud', 'tableau', 'need', 'little', 'hosting', 'twilio', 'big', 'cost', 'co']"
959,1369304522519154690,jasonlk,2021-03-09 15:10:13,en,ttunguz snowflake vs atlassian true study complete contrasts two extr,32,4,"From @ttunguz at https://t.co/nB616iivKn

Snowflake vs. Atlassian is a true study in complete contrasts at two extr… https://t.co/2KJZ0Q6MlQ","[ttunguz, snowflake, vs, atlassian, true, study, complete, contrasts, two, extr]","['ttunguz', 'snowflake', 'vs', 'atlassian', 'true', 'study', 'complete', 'contrast', 'extr']"
960,1369301681175924743,jasonlk,2021-03-09 14:58:55,en,typesfast know go b b arr one year generate b free cash flow maybe,2,0,"@typesfast you know, when you go $1B to $4B ARR in one year, and generate $2B in free cash flow, maybe you just don… https://t.co/xhH86x7ZCx","[typesfast, know, go, b, b, arr, one, year, generate, b, free, cash, flow, maybe]","['typesfast', 'know', 'b', 'b', 'arr', 'year', 'generate', 'b', 'free', 'cash', 'flow', 'maybe']"
961,1369301622136963076,jasonlk,2021-03-09 14:58:41,en,metrics benchmarks track maximize companys valuation redpoint ventures tomasz tu,25,6,The 5 Metrics and Benchmarks You Should Track to Maximize Your Company’s Valuation with Redpoint Ventures Tomasz Tu… https://t.co/9QKF4sNmd4,"[metrics, benchmarks, track, maximize, companys, valuation, redpoint, ventures, tomasz, tu]","['metrics', 'benchmark', 'track', 'maximize', 'companys', 'valuation', 'redpoint', 'venture', 'tomasz', 'tu']"
962,1369294450065694722,jasonlk,2021-03-09 14:30:11,en,ronmiller techcrunch pretty common smaller partial stake common huge stake,2,0,@ron_miller @TechCrunch Pretty common for a smaller or partial stake but not that common for such a huge stake,"[ronmiller, techcrunch, pretty, common, smaller, partial, stake, common, huge, stake]","['ronmiller', 'techcrunch', 'pretty', 'common', 'small', 'partial', 'stake', 'common', 'huge', 'stake']"
963,1369292155009703936,jasonlk,2021-03-09 14:21:04,en,things done right enhance expand impact brand large community includes,5,2,"Few things, done right, can enhance, expand and impact your brand more than having a large community that includes… https://t.co/8f4YGsEYTU","[things, done, right, enhance, expand, impact, brand, large, community, includes]","['thing', 'right', 'enhance', 'expand', 'impact', 'brand', 'large', 'community', 'include']"
964,1369283790846140421,jasonlk,2021-03-09 13:47:50,en,great sessions coming snowflake duo auth gorgias revenuecat much,0,0,"Other great sessions coming up with Snowflake, Duo, Auth0, Gorgias, RevenueCat, and Much More!! https://t.co/M48nqWMdft","[great, sessions, coming, snowflake, duo, auth, gorgias, revenuecat, much]","['great', 'session', 'come', 'snowflake', 'duo', 'auth', 'gorgias', 'revenuecat']"
965,1369281309437136900,jasonlk,2021-03-09 13:37:58,en,coming pst ttunguz: metrics benchmarks track maxim,2,0,"Coming up at 7am PST at https://t.co/nB616iA6BV

⁦@ttunguz: “The 5 Metrics and Benchmarks You Should Track to Maxim… https://t.co/JcYXZzx4cG","[coming, pst, ttunguz:, metrics, benchmarks, track, maxim]","['come', 'pst', 'ttunguz', 'metrics', 'benchmarks', 'track', 'maxim']"
966,1369161760721174528,jasonlk,2021-03-09 05:42:56,en,zoom benefitted far competitors covid covid boost evenly distributed,5,0,"“Zoom benefitted far more than its competitors from Covid.

The Covid boost has not been evenly distributed.”

https://t.co/GAT59H7qg9","[zoom, benefitted, far, competitors, covid, covid, boost, evenly, distributed]","['zoom', 'benefit', 'far', 'competitor', 'covid', 'covid', 'boost', 'evenly', 'distribute']"
967,1369144364589445122,jasonlk,2021-03-09 04:33:48,en,book meetings top vcs kicks first thing tomorrow morning,10,0,"Book meetings with top VCs at https://t.co/nB616iA6BV!

Kicks off first thing tomorrow morning! https://t.co/RRH3ILiV0M","[book, meetings, top, vcs, kicks, first, thing, tomorrow, morning]","['book', 'meeting', 'vcs', 'kick', 'thing', 'tomorrow', 'morning']"
968,1369123948911206406,jasonlk,2021-03-09 03:12:41,en,nrmehta honestly hard,5,0,@nrmehta Honestly its too hard,"[nrmehta, honestly, hard]","['nrmehta', 'honestly', 'hard']"
969,1369122579399667713,jasonlk,2021-03-09 03:07:14,en,mcadonofrio: final countdown bessemervp state cloud join bdeeter thevaluesvc u,0,5,"RT @mcadonofrio: 👏 The 👏 Final 👏 Countdown 👏 to the @BessemerVP  2️⃣0️⃣2️⃣1️⃣ State 🇺🇸 of the Cloud ☁️ 

Join @bdeeter @TheValuesVC and I u…","[mcadonofrio:, final, countdown, bessemervp, state, cloud, join, bdeeter, thevaluesvc, u]","['mcadonofrio', 'final', 'countdown', 'bessemervp', 'state', 'cloud', 'join', 'bdeeter', 'thevaluesvc', 'u']"
970,1369117333386526728,jasonlk,2021-03-09 02:46:23,en,samirkaji speechu makes sense esp fund size bar top quartile em,2,0,"@Samirkaji @speechu Makes sense esp. for fund size &lt; $50m

What is the bar for top quartile EM now?","[samirkaji, speechu, makes, sense, esp, fund, size, bar, top, quartile, em]","['samirkaji', 'speechu', 'make', 'sense', 'esp', 'fund', 'size', 'bar', 'quartile']"
971,1369113473448243202,jasonlk,2021-03-09 02:31:03,en,related post here:,30,5,"A related post here:

https://t.co/3k97SOR2YT","[related, post, here:]","['related', 'post']"
972,1369109056791580674,jasonlk,2021-03-09 02:13:30,en,jrichlive fair also true in:,14,2,"@jrichlive Fair but also true in:

2020
2019
2018
2017
2016
2015
2014
2013
2012
2011
2010
2009
NOT 2008
2007
2006
2… https://t.co/5CWySulYPD","[jrichlive, fair, also, true, in:]","['jrichlive', 'fair', 'true']"
973,1369108479382720514,jasonlk,2021-03-09 02:11:12,en,yes many venture investments seem overpriced heres thing cloud going triple n,190,27,"Yes, many venture investments seem overpriced

But here’s the thing ... the Cloud is going to triple again in the n… https://t.co/PuWFITdZev","[yes, many, venture, investments, seem, overpriced, heres, thing, cloud, going, triple, n]","['yes', 'venture', 'investment', 'overpriced', 'heres', 'thing', 'cloud', 'go', 'triple', 'n']"
974,1369105556254814209,jasonlk,2021-03-09 01:59:36,en,speechu samirkaji yale returns clearly worth cambridge average show yields n,1,0,"@speechu @Samirkaji Not the Yale Returns.  They are clearly worth it.

But the Cambridge average they show yields n… https://t.co/b9z2ZUDzy8","[speechu, samirkaji, yale, returns, clearly, worth, cambridge, average, show, yields, n]","['speechu', 'samirkaji', 'yale', 'return', 'clearly', 'worth', 'cambridge', 'average', 'yield', 'n']"
975,1369102652970131463,jasonlk,2021-03-09 01:48:03,en,samirkaji chart sort explains vc crummy asset class (if pick even average managers),3,0,@Samirkaji This chart sort of explains why VC is both a crummy asset class (if you pick even average managers) ...… https://t.co/LywHCKGiNh,"[samirkaji, chart, sort, explains, vc, crummy, asset, class, (if, pick, even, average, managers)]","['samirkaji', 'chart', 'sort', 'explain', 'vc', 'crummy', 'asset', 'class', 'pick', 'average', 'manager']"
976,1369093699515293698,jasonlk,2021-03-09 01:12:29,en,zachcoelius angellist shl dumb / obvious question: complexity lps coming going angellist handles right,3,0,"@zachcoelius @AngelList @shl Dumb / obvious question: all the complexity of LPs coming and going, AngelList just handles this, right?","[zachcoelius, angellist, shl, dumb, /, obvious, question:, complexity, lps, coming, going, angellist, handles, right]","['zachcoelius', 'angellist', 'shl', 'dumb', 'obvious', 'question', 'complexity', 'lp', 'come', 'go', 'angellist', 'handle', 'right']"
977,1369078049065496578,jasonlk,2021-03-09 00:10:17,en,alejolrpo austen also overall multiples here:,11,2,"@alejolrpo @Austen also more overall on multiples here:

https://t.co/MCpfOclYuX","[alejolrpo, austen, also, overall, multiples, here:]","['alejolrpo', 'austen', 'overall', 'multiple']"
